"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Column.18","Column.19","Column.20","Column.21","Column.22","Day","Month","Hour","Min","Collar and code","sample_code","...4","Species","Class"
"161","M3","08/09/21","12:00:52",1,1677,415,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","00","134",134,NA,NA,NA
"162","M3","08/09/21","12:00:57",1,1682,415,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","00","134",134,NA,NA,NA
"163","M3","08/09/21","12:01:02",1,1687,415,915.5,402,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"164","M3","08/09/21","12:01:07",1,1692,416,915.5,402,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"165","M3","08/09/21","12:01:12",1,1697,415,915.5,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"166","M3","08/09/21","12:01:17",1,1702,414,915.5,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"167","M3","08/09/21","12:01:22",1,1707,413,915.5,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"168","M3","08/09/21","12:01:27",1,1712,413,915.5,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"169","M3","08/09/21","12:01:32",1,1717,434,915.5,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"170","M3","08/09/21","12:01:37",1,1722,486,915.5,405,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"171","M3","08/09/21","12:01:42",1,1727,492,915.5,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"172","M3","08/09/21","12:01:47",1,1732,508,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"173","M3","08/09/21","12:01:52",1,1737,502,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","01","134",134,NA,NA,NA
"174","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","M5","08/09/21","12:01:58",1,1743,501,915.6,403,0,0,0,0,0,0,0,0,0,20,-1,1,0,0,"21","09","12","01","134",134,NA,NA,NA
"176","M5","08/09/21","12:01:59",1,1744,500,915.6,404,0,0,0,0,0,0,0,0,0,20,-3,2,0,0,"21","09","12","01","134",134,NA,NA,NA
"177","M5","08/09/21","12:02:00",1,1745,499,915.6,404,0,0,0,0,0,0,0,0,0,20,-4,3,0,0,"21","09","12","02","134",134,NA,NA,NA
"178","M5","08/09/21","12:02:01",1,1746,498,915.6,404,0,0,0,0,0,0,0,0,0,20,-4,4,0,0,"21","09","12","02","134",134,NA,NA,NA
"179","M5","08/09/21","12:02:02",1,1747,497,915.6,405,0,0,0,0,0,0,0,0,0,20,-5,5,0,0,"21","09","12","02","134",134,NA,NA,NA
"180","M5","08/09/21","12:02:03",1,1748,496,915.6,405,0,0,0,0,0,0,0,0,0,20,-6,6,0,0,"21","09","12","02","134",134,NA,NA,NA
"181","M5","08/09/21","12:02:04",1,1749,495,915.6,405,0,0,0,0,0,0,0,0,0,20,-7,7,0,0,"21","09","12","02","134",134,NA,NA,NA
"182","M5","08/09/21","12:02:05",1,1750,494,915.6,404,0,0,0,0,0,0,0,0,0,20,-8,8,0,0,"21","09","12","02","134",134,NA,NA,NA
"183","M5","08/09/21","12:02:06",1,1751,494,915.6,404,0,0,0,0,0,0,0,0,0,20,-9,9,0,0,"21","09","12","02","134",134,NA,NA,NA
"184","M5","08/09/21","12:02:07",1,1752,493,915.6,404,0,0,0,0,0,0,0,0,0,25,-9,10,0,0,"21","09","12","02","134",134,NA,NA,NA
"185","M5","08/09/21","12:02:08",1,1753,492,915.6,404,0,0,0,0,0,0,0,0,0,25,-10,11,0,0,"21","09","12","02","134",134,NA,NA,NA
"186","M5","08/09/21","12:02:09",1,1754,492,915.6,403,0,0,0,0,0,0,0,0,0,25,-11,12,0,0,"21","09","12","02","134",134,NA,NA,NA
"187","M5","08/09/21","12:02:10",1,1755,491,915.6,403,0,0,0,21,0,0,0,0,0,25,-12,13,-0.921,-0.8869,"21","09","12","02","134",134,NA,NA,NA
"188","M5","08/09/21","12:02:11",1,1756,490,915.6,404,0,0,0,21,0,0,0,0,0,25,-12,14,-0.9276,-0.8959,"21","09","12","02","134",134,NA,NA,NA
"189","M5","08/09/21","12:02:12",1,1757,489,915.6,404,0,0,0,21,0,0,0,0,0,25,-13,15,-0.9321,-0.903,"21","09","12","02","134",134,NA,NA,NA
"190","M5","08/09/21","12:02:13",1,1758,488,915.6,404,0,0,0,21,0,0,0,0,0,25,-14,16,-0.9403,-0.8976,"21","09","12","02","134",134,NA,NA,NA
"191","M5","08/09/21","12:02:14",1,1759,488,915.6,404,0,0,0,21,0,0,0,0,0,25,-15,17,-0.9537,-0.882,"21","09","12","02","134",134,NA,NA,NA
"192","M5","08/09/21","12:02:15",1,1760,487,915.6,404,0,0,0,21,0,0,0,0,0,25,-16,18,-0.9595,-0.8935,"21","09","12","02","134",134,NA,NA,NA
"193","M5","08/09/21","12:02:16",1,1761,486,915.6,404,0,0,0,21,0,0,0,0,0,25,-16,19,-0.9551,-0.9283,"21","09","12","02","134",134,NA,NA,NA
"194","M5","08/09/21","12:02:17",1,1762,485,915.6,404,0,0,0,21,0,0,0,0,0,25,-17,20,-0.9498,-0.9518,"21","09","12","02","134",134,NA,NA,NA
"195","M5","08/09/21","12:02:18",1,1763,485,915.6,404,0,0,0,21,0,0,0,0,0,25,-18,21,-0.9426,-0.9725,"21","09","12","02","134",134,NA,NA,NA
"196","M5","08/09/21","12:02:19",1,1764,484,915.6,404,0,0,0,21,0,0,0,0,0,25,-18,22,-0.9312,-0.9984,"21","09","12","02","134",134,NA,NA,NA
"197","M5","08/09/21","12:02:20",1,1765,484,915.6,404,0,0,0,21,0,0,0,0,0,25,-19,23,-0.914,-1.034,"21","09","12","02","134",134,NA,NA,NA
"198","M5","08/09/21","12:02:21",1,1766,483,915.6,404,0,0,0,21,0,0,0,0,0,25,-19,24,-0.8972,-1.0577,"21","09","12","02","134",134,NA,NA,NA
"199","M5","08/09/21","12:02:22",1,1767,482,915.6,404,0,0,0,21,0,0,0,0,0,25,-20,25,-0.8822,-1.0687,"21","09","12","02","134",134,NA,NA,NA
"200","M5","08/09/21","12:02:23",1,1768,482,915.6,404,0,0,0,21,0,0,0,0,0,25,-21,26,-0.8721,-1.0612,"21","09","12","02","134",134,NA,NA,NA
"201","M5","08/09/21","12:02:24",1,1769,481,915.6,404,0,0,0,21,0,0,0,0,0,25,-21,27,-0.8623,-1.0547,"21","09","12","02","134",134,NA,NA,NA
"202","M5","08/09/21","12:02:25",1,1770,481,915.6,404,0,0,0,21,0,0,0,0,0,25,-22,28,-0.8484,-1.0631,"21","09","12","02","134",134,NA,NA,NA
"203","M5","08/09/21","12:02:26",1,1771,480,915.6,404,0,0,0,21,0,0,0,0,0,25,-22,29,-0.8333,-1.0737,"21","09","12","02","134",134,NA,NA,NA
"204","M5","08/09/21","12:02:27",1,1772,480,915.6,403,0,0,0,21,0,0,0,0,0,25,-22,30,-0.8161,-1.0892,"21","09","12","02","134",134,NA,NA,NA
"205","M5","08/09/21","12:02:28",1,1773,480,915.6,403,0,0,0,21,0,0,0,0,0,25,-23,31,-0.7986,-1.1021,"21","09","12","02","134",134,NA,NA,NA
"206","M5","08/09/21","12:02:29",1,1774,479,915.6,403,0,0,0,21,0,0,0,0,0,25,-23,32,-0.7858,-1.0965,"21","09","12","02","134",134,NA,NA,NA
"207","M5","08/09/21","12:02:30",1,1775,478,915.6,403,0,0,0,21,0,0,0,0,0,25,-24,33,-0.7769,-1.0785,"21","09","12","02","134",134,NA,NA,NA
"208","M5","08/09/21","12:02:31",1,1776,478,915.6,404,0,0,0,21,0,0,0,0,0,25,-25,34,-0.7676,-1.0652,"21","09","12","02","134",134,NA,NA,NA
"209","M5","08/09/21","12:02:32",1,1777,477,915.6,404,0,0,0,21,0,0,0,0,0,25,-25,35,-0.7589,-1.0524,"21","09","12","02","134",134,NA,NA,NA
"210","M5","08/09/21","12:02:33",1,1778,477,915.6,404,0,0,0,21,0,0,0,0,0,25,-26,36,-0.7517,-1.0368,"21","09","12","02","134",134,NA,NA,NA
"211","M5","08/09/21","12:02:34",1,1779,476,915.6,404,0,0,0,21,0,0,0,0,0,25,-26,37,-0.7452,-1.0212,"21","09","12","02","134",134,NA,NA,NA
"212","M5","08/09/21","12:02:35",1,1780,476,915.6,404,0,0,0,21,0,0,0,0,0,25,-27,38,-0.7379,-1.0106,"21","09","12","02","134",134,NA,NA,NA
"213","M5","08/09/21","12:02:36",1,1781,475,915.6,405,0,0,0,21,0,0,0,0,0,25,-27,39,-0.7306,-1.0021,"21","09","12","02","134",134,NA,NA,NA
"214","M5","08/09/21","12:02:37",1,1782,475,915.6,404,0,0,0,21,0,0,0,0,0,25,-27,40,-0.7235,-0.9941,"21","09","12","02","134",134,NA,NA,NA
"215","M5","08/09/21","12:02:38",1,1783,475,915.6,404,0,0,0,21,0,0,0,0,0,25,-28,41,-0.7162,-0.9879,"21","09","12","02","134",134,NA,NA,NA
"216","M5","08/09/21","12:02:39",1,1784,474,915.6,404,0,0,0,21,0,0,0,0,0,25,-28,42,-0.7099,-0.9791,"21","09","12","02","134",134,NA,NA,NA
"217","M5","08/09/21","12:02:40",1,1785,474,915.6,404,0,0,0,21,0,0,0,0,0,25,-29,43,-0.7037,-0.9714,"21","09","12","02","134",134,NA,NA,NA
"218","M5","08/09/21","12:02:41",1,1786,473,915.6,404,0,0,0,21,0,0,0,0,0,25,-29,44,-0.6974,-0.9647,"21","09","12","02","134",134,NA,NA,NA
"219","M5","08/09/21","12:02:42",1,1787,473,915.6,404,0,0,0,21,0,0,0,0,0,25,-29,45,-0.6906,-0.9611,"21","09","12","02","134",134,NA,NA,NA
"220","M5","08/09/21","12:02:43",1,1788,473,915.6,404,0,0,0,21,0,0,0,0,0,25,-30,46,-0.6829,-0.9609,"21","09","12","02","134",134,NA,NA,NA
"221","M5","08/09/21","12:02:44",1,1789,472,915.6,404,0,0,0,21,0,0,0,0,0,25,-30,47,-0.6753,-0.9604,"21","09","12","02","134",134,NA,NA,NA
"222","M5","08/09/21","12:02:45",1,1790,472,915.6,404,0,0,0,21,0,0,0,0,0,25,-30,48,-0.6673,-0.9614,"21","09","12","02","134",134,NA,NA,NA
"223","M5","08/09/21","12:02:46",1,1791,472,915.6,404,0,0,0,21,0,0,0,0,0,25,-31,49,-0.6592,-0.9627,"21","09","12","02","134",134,NA,NA,NA
"224","M5","08/09/21","12:02:47",1,1792,472,915.6,404,0,0,0,21,0,0,0,0,0,25,-31,50,-0.651,-0.9643,"21","09","12","02","134",134,NA,NA,NA
"225","M5","08/09/21","12:02:48",1,1793,471,915.6,404,0,0,0,21,0,0,0,0,0,25,-31,51,-0.6422,-0.968,"21","09","12","02","134",134,NA,NA,NA
"226","M5","08/09/21","12:02:49",1,1794,471,915.6,404,0,0,0,21,0,0,0,0,0,25,-31,52,-0.6325,-0.9744,"21","09","12","02","134",134,NA,NA,NA
"227","M5","08/09/21","12:02:50",1,1795,471,915.6,404,0,0,0,21,0,0,0,0,0,25,-31,53,-0.6223,-0.9818,"21","09","12","02","134",134,NA,NA,NA
"228","M5","08/09/21","12:02:51",1,1796,471,915.6,403,0,0,0,21,0,0,0,0,0,25,-31,54,-0.6132,-0.9847,"21","09","12","02","134",134,NA,NA,NA
"229","M5","08/09/21","12:02:52",1,1797,471,915.6,403,0,0,0,21,0,0,0,0,0,25,-32,55,-0.6048,-0.9843,"21","09","12","02","134",134,NA,NA,NA
"230","M5","08/09/21","12:02:53",1,1798,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-32,56,-0.5967,-0.9833,"21","09","12","02","134",134,NA,NA,NA
"231","M5","08/09/21","12:02:54",1,1799,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-32,57,-0.5886,-0.9821,"21","09","12","02","134",134,NA,NA,NA
"232","M5","08/09/21","12:02:55",1,1800,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-32,58,-0.5806,-0.9808,"21","09","12","02","134",134,NA,NA,NA
"233","M5","08/09/21","12:02:56",1,1801,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-32,59,-0.5723,-0.9805,"21","09","12","02","134",134,NA,NA,NA
"234","M5","08/09/21","12:02:57",1,1802,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","02","134",134,NA,NA,NA
"235","M5","08/09/21","12:02:58",1,1803,470,915.6,403,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","02","134",134,NA,NA,NA
"236","M5","08/09/21","12:02:59",1,1804,470,915.6,403,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","02","134",134,NA,NA,NA
"237","M5","08/09/21","12:03:00",1,1805,470,915.6,403,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"238","M5","08/09/21","12:03:01",1,1806,469,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"239","M5","08/09/21","12:03:02",1,1807,469,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"240","M5","08/09/21","12:03:03",1,1808,469,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"241","M5","08/09/21","12:03:04",1,1809,469,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"242","M5","08/09/21","12:03:05",1,1810,468,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"243","M5","08/09/21","12:03:06",1,1811,468,915.6,405,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"244","M5","08/09/21","12:03:07",1,1812,468,915.6,405,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"245","M5","08/09/21","12:03:08",1,1813,468,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"246","M5","08/09/21","12:03:09",1,1814,468,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"247","M5","08/09/21","12:03:10",1,1815,468,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"248","M5","08/09/21","12:03:11",1,1816,467,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"249","M5","08/09/21","12:03:12",1,1817,467,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"250","M5","08/09/21","12:03:13",1,1818,467,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"251","M5","08/09/21","12:03:14",1,1819,467,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"252","M5","08/09/21","12:03:15",1,1820,467,915.6,404,0,0,0,20,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","03","134",134,NA,NA,NA
"253","R5","08/09/21","12:02:57",1,1802,470,915.6,403,0,0,0,21,0,0,0,0,0,25,-33,60,-0.5637,-0.9814,"21","09","12","02","134",134,NA,NA,NA
"254","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","M3","08/09/21","12:03:18",1,1823,467,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"256","M3","08/09/21","12:03:23",1,1828,466,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"257","M3","08/09/21","12:03:28",1,1833,466,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"258","M3","08/09/21","12:03:33",1,1838,465,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"259","M3","08/09/21","12:03:38",1,1843,465,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"260","M3","08/09/21","12:03:43",1,1848,465,915.6,402,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"261","M3","08/09/21","12:03:48",2,1853,465,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"262","M3","08/09/21","12:03:53",2,1858,465,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"263","M3","08/09/21","12:03:58",2,1863,465,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","03","134",134,NA,NA,NA
"264","M3","08/09/21","12:04:03",2,1868,463,915.6,404,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","04","134",134,NA,NA,NA
"265","M3","08/09/21","12:04:08",2,1873,441,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","04","134",134,NA,NA,NA
"266","M3","08/09/21","12:04:13",2,1878,437,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","04","134",134,NA,NA,NA
"267","M3","08/09/21","12:04:18",2,1883,432,915.6,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","04","134",134,NA,NA,NA
"268","M3","08/09/21","12:04:23",2,1888,423,915.5,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"21","09","12","04","134",134,NA,NA,NA
"269","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","M5","08/09/21","12:04:25",2,1890,424,915.5,404,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"21","09","12","04","134",134,NA,NA,NA
"271","M5","08/09/21","12:04:26",2,1891,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"21","09","12","04","134",134,NA,NA,NA
"272","M5","08/09/21","12:04:27",2,1892,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,3,0,0,"21","09","12","04","134",134,NA,NA,NA
"273","M5","08/09/21","12:04:29",2,1893,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,4,0,0,"21","09","12","04","134",134,NA,NA,NA
"274","M5","08/09/21","12:04:30",2,1894,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,5,0,0,"21","09","12","04","134",134,NA,NA,NA
"275","M5","08/09/21","12:04:31",2,1895,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,6,0,0,"21","09","12","04","134",134,NA,NA,NA
"276","M5","08/09/21","12:04:32",2,1896,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,7,0,0,"21","09","12","04","134",134,NA,NA,NA
"277","M5","08/09/21","12:04:33",2,1897,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,8,0,0,"21","09","12","04","134",134,NA,NA,NA
"278","M5","08/09/21","12:04:34",2,1898,423,915.5,403,0,0,0,0,0,0,0,0,0,20,0,9,0,0,"21","09","12","04","134",134,NA,NA,NA
"279","M5","08/09/21","12:04:35",2,1899,423,915.5,403,0,0,0,0,0,0,0,0,0,25,0,10,0,0,"21","09","12","04","134",134,NA,NA,NA
"280","M5","08/09/21","12:04:36",2,1900,423,915.5,403,0,0,0,0,0,0,0,0,0,25,0,11,0,0,"21","09","12","04","134",134,NA,NA,NA
"281","M5","08/09/21","12:04:37",2,1901,423,915.5,403,0,0,0,0,0,0,0,0,0,25,0,12,0,0,"21","09","12","04","134",134,NA,NA,NA
"282","M5","08/09/21","12:04:38",2,1902,423,915.5,403,0,0,0,0,0,0,0,0,0,25,0,13,-0.1576,0.0171,"21","09","12","04","134",134,NA,NA,NA
"283","M5","08/09/21","12:04:39",2,1903,423,915.5,403,0,0,0,21,0,0,0,0,0,25,0,14,-0.1383,-0.1269,"21","09","12","04","134",134,NA,NA,NA
"284","M5","08/09/21","12:04:40",2,1904,423,915.5,403,0,0,0,21,0,0,0,0,0,25,0,15,-0.1131,-0.1864,"21","09","12","04","134",134,NA,NA,NA
"285","M5","08/09/21","12:04:41",2,1905,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,16,-0.1145,-0.1489,"21","09","12","04","134",134,NA,NA,NA
"286","M5","08/09/21","12:04:42",2,1906,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,17,-0.1159,-0.1311,"21","09","12","04","134",134,NA,NA,NA
"287","M5","08/09/21","12:04:43",2,1907,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,18,-0.1172,-0.122,"21","09","12","04","134",134,NA,NA,NA
"288","M5","08/09/21","12:04:44",2,1908,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,19,-0.1118,-0.1351,"21","09","12","04","134",134,NA,NA,NA
"289","M5","08/09/21","12:04:45",2,1909,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,20,-0.1133,-0.1235,"21","09","12","04","134",134,NA,NA,NA
"290","M5","08/09/21","12:04:46",2,1910,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,21,-0.1107,-0.1282,"21","09","12","04","134",134,NA,NA,NA
"291","M5","08/09/21","12:04:47",2,1911,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,22,-0.1118,-0.1201,"21","09","12","04","134",134,NA,NA,NA
"292","M5","08/09/21","12:04:48",2,1912,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,23,-0.1155,-0.1066,"21","09","12","04","134",134,NA,NA,NA
"293","M5","08/09/21","12:04:49",2,1913,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-1,24,-0.1164,-0.106,"21","09","12","04","134",134,NA,NA,NA
"294","M5","08/09/21","12:04:50",2,1914,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-1,25,-0.1115,-0.1238,"21","09","12","04","134",134,NA,NA,NA
"295","M5","08/09/21","12:04:51",2,1915,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-1,26,-0.1042,-0.1448,"21","09","12","04","134",134,NA,NA,NA
"296","M5","08/09/21","12:04:52",2,1916,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-1,27,-0.0971,-0.1595,"21","09","12","04","134",134,NA,NA,NA
"297","M5","08/09/21","12:04:53",2,1917,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-1,28,-0.0914,-0.1661,"21","09","12","04","134",134,NA,NA,NA
"298","M5","08/09/21","12:04:54",2,1918,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,29,-0.0898,-0.1577,"21","09","12","04","134",134,NA,NA,NA
"299","M5","08/09/21","12:04:55",2,1919,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-2,30,-0.0892,-0.1479,"21","09","12","04","134",134,NA,NA,NA
"300","M5","08/09/21","12:04:56",2,1920,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-2,31,-0.0901,-0.1349,"21","09","12","04","134",134,NA,NA,NA
"301","M5","08/09/21","12:04:57",2,1921,422,915.5,402,0,0,0,21,0,0,0,0,0,25,-2,32,-0.0901,-0.1274,"21","09","12","04","134",134,NA,NA,NA
"302","M5","08/09/21","12:04:58",2,1922,422,915.5,403,0,0,0,21,0,0,0,0,0,25,-2,33,-0.0873,-0.1314,"21","09","12","04","134",134,NA,NA,NA
"303","M5","08/09/21","12:04:59",2,1923,422,915.5,404,0,0,0,21,0,0,0,0,0,25,-2,34,-0.084,-0.1362,"21","09","12","04","134",134,NA,NA,NA
"304","M5","08/09/21","12:05:00",2,1924,422,915.5,404,0,0,0,21,0,0,0,0,0,25,-2,35,-0.0824,-0.1342,"21","09","12","05","134",134,NA,NA,NA
"305","M5","08/09/21","12:05:01",2,1925,422,915.5,404,0,0,0,21,0,0,0,0,0,25,-2,36,-0.0794,-0.1373,"21","09","12","05","134",134,NA,NA,NA
"306","M5","08/09/21","12:05:02",2,1926,422,915.5,404,0,0,0,21,0,0,0,0,0,25,-1,37,-0.0712,-0.1582,"21","09","12","05","134",134,NA,NA,NA
"307","M5","08/09/21","12:05:03",2,1927,423,915.5,404,0,0,0,21,0,0,0,0,0,25,0,38,-0.0597,-0.1875,"21","09","12","05","134",134,NA,NA,NA
"308","M5","08/09/21","12:05:04",2,1928,423,915.5,404,0,0,0,21,0,0,0,0,0,25,0,39,-0.0468,-0.217,"21","09","12","05","134",134,NA,NA,NA
"309","M5","08/09/21","12:05:05",2,1929,424,915.5,404,0,0,0,21,0,0,0,0,0,25,0,40,-0.034,-0.2413,"21","09","12","05","134",134,NA,NA,NA
"310","M5","08/09/21","12:05:06",2,1930,424,915.5,404,0,0,0,21,0,0,0,0,0,25,0,41,-0.0233,-0.2551,"21","09","12","05","134",134,NA,NA,NA
"311","M5","08/09/21","12:05:07",2,1931,423,915.5,404,0,0,0,21,0,0,0,0,0,25,0,42,-0.0154,-0.2563,"21","09","12","05","134",134,NA,NA,NA
"312","M5","08/09/21","12:05:08",2,1932,423,915.5,404,0,0,0,21,0,0,0,0,0,25,0,43,-0.0109,-0.2455,"21","09","12","05","134",134,NA,NA,NA
"313","M5","08/09/21","12:05:09",2,1933,423,915.5,404,0,0,0,21,0,0,0,0,0,25,-1,44,-0.0083,-0.2293,"21","09","12","05","134",134,NA,NA,NA
"314","M5","08/09/21","12:05:10",2,1934,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,45,-0.0062,-0.2135,"21","09","12","05","134",134,NA,NA,NA
"315","M5","08/09/21","12:05:11",2,1935,423,915.5,403,0,0,0,21,0,0,0,0,0,25,-1,46,-0.0044,-0.1986,"21","09","12","05","134",134,NA,NA,NA
"316","M5","08/09/21","12:05:12",2,1936,423,915.6,402,0,0,0,21,0,0,0,0,0,25,-1,47,-0.0029,-0.1846,"21","09","12","05","134",134,NA,NA,NA
"317","M5","08/09/21","12:05:13",2,1937,423,915.6,402,0,0,0,21,0,0,0,0,0,25,-1,48,-0.0016,-0.1715,"21","09","12","05","134",134,NA,NA,NA
