"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","25","11","60","0.2006","0.1983","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2","(subplot)"
"2157","M5",2022-04-28,1899-12-31 09:10:09,207,4915,602,905.3,398,0,0,0,20,0,0,0,0,0,25,8,60,0.1342,0.1376,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2158","M5",2022-04-28,1899-12-31 09:10:10,207,4916,602,905.3,398,0,0,0,20,0,0,0,0,0,25,8,60,0.1342,0.1376,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2159","R5",2022-04-28,1899-12-31 09:10:07,207,4913,601,905.3,398,0,0,0,0,0,0,0,0,0,25,8,60,0.1342,0.1376,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2160","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","M3",2022-04-28,1899-12-31 09:10:14,207,4920,602,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"260+261",2022-04-28,3,NA,260,261,NA
"2162","M3",2022-04-28,1899-12-31 09:10:19,208,4925,603,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2163","M3",2022-04-28,1899-12-31 09:10:24,208,4930,601,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2164","M3",2022-04-28,1899-12-31 09:10:29,208,4935,596,905.7,395,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2165","M3",2022-04-28,1899-12-31 09:10:34,208,4940,593,905.9,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2166","M3",2022-04-28,1899-12-31 09:10:39,208,4945,592,905.7,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2167","M3",2022-04-28,1899-12-31 09:10:44,208,4950,592,905.5,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2168","M3",2022-04-28,1899-12-31 09:10:49,208,4955,593,905.4,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2169","M3",2022-04-28,1899-12-31 09:10:54,208,4960,594,905.4,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2170","M3",2022-04-28,1899-12-31 09:10:59,208,4965,594,905.4,401,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2171","M3",2022-04-28,1899-12-31 09:11:04,208,4970,594,905.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2172","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","M5",2022-04-28,1899-12-31 09:11:07,208,4973,594,905.3,398,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2174","M5",2022-04-28,1899-12-31 09:11:08,208,4974,595,905.3,398,0,0,0,0,0,0,0,0,0,20,0,2,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2175","M5",2022-04-28,1899-12-31 09:11:09,208,4975,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,3,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2176","M5",2022-04-28,1899-12-31 09:11:10,208,4976,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,4,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2177","M5",2022-04-28,1899-12-31 09:11:11,208,4977,595,905.3,399,0,0,0,0,0,0,0,0,0,20,1,5,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2178","M5",2022-04-28,1899-12-31 09:11:12,208,4978,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,6,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2179","M5",2022-04-28,1899-12-31 09:11:13,208,4979,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,7,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2180","M5",2022-04-28,1899-12-31 09:11:14,208,4980,595,905.3,399,0,0,0,0,0,0,0,0,0,20,1,8,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2181","M5",2022-04-28,1899-12-31 09:11:15,208,4981,595,905.3,398,0,0,0,0,0,0,0,0,0,20,1,9,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2182","M5",2022-04-28,1899-12-31 09:11:16,208,4982,595,905.3,398,0,0,0,0,0,0,0,0,0,25,1,10,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2183","M5",2022-04-28,1899-12-31 09:11:17,208,4983,595,905.3,398,0,0,0,0,0,0,0,0,0,25,1,11,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2184","M5",2022-04-28,1899-12-31 09:11:18,208,4984,596,905.3,398,0,0,0,0,0,0,0,0,0,25,1,12,0,0,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2185","M5",2022-04-28,1899-12-31 09:11:19,208,4985,596,905.3,398,0,0,0,21,0,0,0,0,0,25,2,13,0.199,0.1354,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2186","M5",2022-04-28,1899-12-31 09:11:20,208,4986,596,905.3,398,0,0,0,21,0,0,0,0,0,25,2,14,0.2621,0.0576,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2187","M5",2022-04-28,1899-12-31 09:11:21,208,4987,597,905.3,398,0,0,0,21,0,0,0,0,0,25,2,15,0.3193,0.0446,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2188","M5",2022-04-28,1899-12-31 09:11:22,208,4988,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,16,0.3377,0.1299,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2189","M5",2022-04-28,1899-12-31 09:11:23,208,4989,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,17,0.3491,0.1878,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2190","M5",2022-04-28,1899-12-31 09:11:24,208,4990,598,905.3,398,0,0,0,21,0,0,0,0,0,25,3,18,0.3536,0.2369,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2191","M5",2022-04-28,1899-12-31 09:11:25,208,4991,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,19,0.3603,0.2586,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2192","M5",2022-04-28,1899-12-31 09:11:26,208,4992,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,20,0.3584,0.2959,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2193","M5",2022-04-28,1899-12-31 09:11:27,208,4993,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,21,0.3441,0.3562,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2194","M5",2022-04-28,1899-12-31 09:11:28,208,4994,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,22,0.3159,0.4374,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2195","M5",2022-04-28,1899-12-31 09:11:29,208,4995,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,23,0.2888,0.4895,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2196","M5",2022-04-28,1899-12-31 09:11:30,208,4996,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,24,0.2639,0.5189,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2197","M5",2022-04-28,1899-12-31 09:11:31,208,4997,598,905.3,399,0,0,0,0,0,0,0,0,0,25,4,25,0.2415,0.5324,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2198","M5",2022-04-28,1899-12-31 09:11:32,208,4998,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,26,0.2213,0.5348,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2199","M5",2022-04-28,1899-12-31 09:11:33,208,4999,598,905.3,398,0,0,0,0,0,0,0,0,0,25,3,27,0.199,0.5436,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2200","M5",2022-04-28,1899-12-31 09:11:34,208,5000,598,905.3,398,0,0,0,0,0,0,0,0,0,25,3,28,0.1768,0.55,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2201","M5",2022-04-28,1899-12-31 09:11:35,208,5001,598,905.3,398,0,0,0,0,0,0,0,0,0,25,3,29,0.1605,0.5354,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2202","M5",2022-04-28,1899-12-31 09:11:36,208,5002,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,30,0.1496,0.5058,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2203","M5",2022-04-28,1899-12-31 09:11:37,208,5003,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,31,0.1426,0.4693,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2204","M5",2022-04-28,1899-12-31 09:11:38,208,5004,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,32,0.1385,0.4301,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2205","M5",2022-04-28,1899-12-31 09:11:39,208,5005,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,33,0.1344,0.3989,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2206","M5",2022-04-28,1899-12-31 09:11:40,208,5006,598,905.3,398,0,0,0,0,0,0,0,0,0,25,4,34,0.1314,0.3698,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2207","M5",2022-04-28,1899-12-31 09:11:41,208,5007,599,905.3,398,0,0,0,0,0,0,0,0,0,25,4,35,0.1287,0.3444,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2208","M5",2022-04-28,1899-12-31 09:11:42,208,5008,599,905.3,398,0,0,0,0,0,0,0,0,0,25,4,36,0.1269,0.3208,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2209","M5",2022-04-28,1899-12-31 09:11:43,208,5009,599,905.3,399,0,0,0,0,0,0,0,0,0,25,5,37,0.1258,0.2987,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2210","M5",2022-04-28,1899-12-31 09:11:44,208,5010,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,38,0.1253,0.2778,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2211","M5",2022-04-28,1899-12-31 09:11:45,208,5011,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,39,0.1242,0.2625,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2212","M5",2022-04-28,1899-12-31 09:11:46,208,5012,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,40,0.1225,0.2514,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2213","M5",2022-04-28,1899-12-31 09:11:47,208,5013,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,41,0.1205,0.2435,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2214","M5",2022-04-28,1899-12-31 09:11:48,208,5014,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,42,0.1203,0.2301,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2215","M5",2022-04-28,1899-12-31 09:11:49,208,5015,599,905.3,397,0,0,0,0,0,0,0,0,0,25,5,43,0.1201,0.2184,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2216","M5",2022-04-28,1899-12-31 09:11:50,208,5016,599,905.3,397,0,0,0,0,0,0,0,0,0,25,5,44,0.1194,0.2102,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2217","M5",2022-04-28,1899-12-31 09:11:51,208,5017,599,905.3,398,0,0,0,0,0,0,0,0,0,25,5,45,0.1182,0.2048,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2218","M5",2022-04-28,1899-12-31 09:11:52,208,5018,599,905.3,397,0,0,0,0,0,0,0,0,0,25,5,46,0.117,0.2004,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2219","M5",2022-04-28,1899-12-31 09:11:53,208,5019,600,905.3,397,0,0,0,0,0,0,0,0,0,25,5,47,0.1162,0.1948,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2220","M5",2022-04-28,1899-12-31 09:11:54,208,5020,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,48,0.1161,0.1876,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2221","M5",2022-04-28,1899-12-31 09:11:55,208,5021,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,49,0.1163,0.1797,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2222","M5",2022-04-28,1899-12-31 09:11:56,208,5022,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,50,0.117,0.1714,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2223","M5",2022-04-28,1899-12-31 09:11:57,208,5023,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,51,0.1174,0.1647,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2224","M5",2022-04-28,1899-12-31 09:11:58,208,5024,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,52,0.1163,0.1646,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2225","M5",2022-04-28,1899-12-31 09:11:59,208,5025,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,53,0.1145,0.1669,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2226","M5",2022-04-28,1899-12-31 09:12:00,208,5026,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,54,0.1125,0.17,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2227","M5",2022-04-28,1899-12-31 09:12:01,208,5027,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,55,0.1111,0.1703,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2228","M5",2022-04-28,1899-12-31 09:12:02,208,5028,601,905.3,398,0,0,0,0,0,0,0,0,0,25,6,56,0.1112,0.1651,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2229","M5",2022-04-28,1899-12-31 09:12:03,208,5029,601,905.3,398,0,0,0,0,0,0,0,0,0,25,6,57,0.1116,0.1592,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2230","M5",2022-04-28,1899-12-31 09:12:04,208,5030,601,905.3,398,0,0,0,0,0,0,0,0,0,25,6,58,0.1113,0.1566,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2231","M5",2022-04-28,1899-12-31 09:12:05,208,5031,600,905.3,398,0,0,0,0,0,0,0,0,0,25,6,59,0.1103,0.1568,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2232","M5",2022-04-28,1899-12-31 09:12:06,208,5032,601,905.3,398,0,0,0,0,0,0,0,0,0,25,6,60,0.1093,0.1569,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2233","M5",2022-04-28,1899-12-31 09:12:07,208,5033,601,905.3,399,0,0,0,20,0,0,0,0,0,25,6,60,0.1093,0.1569,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2234","M5",2022-04-28,1899-12-31 09:12:08,208,5034,601,905.3,399,0,0,0,20,0,0,0,0,0,25,6,60,0.1093,0.1569,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2235","R5",2022-04-28,1899-12-31 09:12:06,208,5032,601,905.3,398,0,0,0,0,0,0,0,0,0,25,6,60,0.1093,0.1569,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2236","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2237","M3",2022-04-28,1899-12-31 09:12:14,208,5040,602,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"272+273",2022-04-28,3,NA,272,273,NA
"2238","M3",2022-04-28,1899-12-31 09:12:19,209,5045,603,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2239","M3",2022-04-28,1899-12-31 09:12:24,209,5050,604,905.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2240","M3",2022-04-28,1899-12-31 09:12:29,209,5055,603,905.3,400,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2241","M3",2022-04-28,1899-12-31 09:12:34,209,5060,600,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2242","M3",2022-04-28,1899-12-31 09:12:39,209,5065,598,905.3,398,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2243","M3",2022-04-28,1899-12-31 09:12:44,209,5070,596,905.3,399,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2244","M3",2022-04-28,1899-12-31 09:12:49,209,5075,595,905.4,403,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2245","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","M5",2022-04-28,1899-12-31 09:12:55,209,5081,595,905.4,398,0,0,0,0,0,0,0,0,0,20,0,1,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2247","M5",2022-04-28,1899-12-31 09:12:56,209,5082,595,905.4,398,0,0,0,0,0,0,0,0,0,20,1,2,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2248","M5",2022-04-28,1899-12-31 09:12:57,209,5083,596,905.4,398,0,0,0,0,0,0,0,0,0,20,2,3,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2249","M5",2022-04-28,1899-12-31 09:12:58,209,5084,596,905.3,398,0,0,0,0,0,0,0,0,0,20,2,4,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2250","M5",2022-04-28,1899-12-31 09:12:59,209,5085,597,905.3,398,0,0,0,0,0,0,0,0,0,20,2,5,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2251","M5",2022-04-28,1899-12-31 09:13:00,209,5086,597,905.3,398,0,0,0,0,0,0,0,0,0,20,2,6,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2252","M5",2022-04-28,1899-12-31 09:13:01,209,5087,597,905.3,398,0,0,0,0,0,0,0,0,0,20,2,7,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2253","M5",2022-04-28,1899-12-31 09:13:02,209,5088,597,905.3,398,0,0,0,0,0,0,0,0,0,20,2,8,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2254","M5",2022-04-28,1899-12-31 09:13:03,209,5089,597,905.3,398,0,0,0,0,0,0,0,0,0,20,3,9,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2255","M5",2022-04-28,1899-12-31 09:13:04,209,5090,597,905.3,399,0,0,0,0,0,0,0,0,0,25,3,10,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2256","M5",2022-04-28,1899-12-31 09:13:05,209,5091,597,905.3,399,0,0,0,0,0,0,0,0,0,25,2,11,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2257","M5",2022-04-28,1899-12-31 09:13:06,209,5092,597,905.3,399,0,0,0,0,0,0,0,0,0,25,3,12,0,0,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2258","M5",2022-04-28,1899-12-31 09:13:07,209,5093,597,905.3,399,0,0,0,21,0,0,0,0,0,25,3,13,0.0549,-0.0825,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2259","M5",2022-04-28,1899-12-31 09:13:08,209,5094,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,14,0.0981,-0.0778,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2260","M5",2022-04-28,1899-12-31 09:13:09,209,5095,597,905.3,398,0,0,0,21,0,0,0,0,0,25,3,15,0.0985,0.0149,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2261","M5",2022-04-28,1899-12-31 09:13:10,209,5096,597,905.3,398,0,0,0,0,0,0,0,0,0,25,3,16,0.0689,0.123,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2262","M5",2022-04-28,1899-12-31 09:13:11,209,5097,597,905.3,398,0,0,0,0,0,0,0,0,0,25,3,17,0.0458,0.1582,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2263","M5",2022-04-28,1899-12-31 09:13:12,209,5098,597,905.3,398,0,0,0,0,0,0,0,0,0,25,3,18,0.0318,0.1527,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2264","M5",2022-04-28,1899-12-31 09:13:13,209,5099,597,905.3,398,0,0,0,0,0,0,0,0,0,25,3,19,0.023,0.1355,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2265","M5",2022-04-28,1899-12-31 09:13:14,209,5100,597,905.3,398,0,0,0,0,0,0,0,0,0,25,2,20,0.006,0.1482,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2266","M5",2022-04-28,1899-12-31 09:13:15,209,5101,597,905.3,398,0,0,0,0,0,0,0,0,0,25,2,21,-0.0047,0.138,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2267","M5",2022-04-28,1899-12-31 09:13:16,209,5102,597,905.3,397,0,0,0,0,0,0,0,0,0,25,2,22,-0.0111,0.1182,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2268","M5",2022-04-28,1899-12-31 09:13:17,209,5103,597,905.3,397,0,0,0,0,0,0,0,0,0,25,2,23,-0.0181,0.1065,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2269","M5",2022-04-28,1899-12-31 09:13:18,209,5104,596,905.3,398,0,0,0,0,0,0,0,0,0,25,2,24,-0.0323,0.121,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2270","M5",2022-04-28,1899-12-31 09:13:19,209,5105,596,905.3,398,0,0,0,0,0,0,0,0,0,25,1,25,-0.0573,0.1656,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2271","M5",2022-04-28,1899-12-31 09:13:20,209,5106,595,905.3,398,0,0,0,0,0,0,0,0,0,25,1,26,-0.087,0.2131,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2272","M5",2022-04-28,1899-12-31 09:13:21,209,5107,595,905.3,398,0,0,0,0,0,0,0,0,0,25,0,27,-0.1128,0.2362,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2273","M5",2022-04-28,1899-12-31 09:13:22,209,5108,594,905.3,397,0,0,0,0,0,0,0,0,0,25,0,28,-0.1331,0.2351,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2274","M5",2022-04-28,1899-12-31 09:13:23,209,5109,595,905.3,397,0,0,0,0,0,0,0,0,0,25,0,29,-0.1437,0.2025,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2275","M5",2022-04-28,1899-12-31 09:13:24,209,5110,595,905.3,398,0,0,0,0,0,0,0,0,0,25,1,30,-0.1468,0.1519,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2276","M5",2022-04-28,1899-12-31 09:13:25,209,5111,595,905.3,399,0,0,0,0,0,0,0,0,0,25,1,31,-0.1424,0.0868,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2277","M5",2022-04-28,1899-12-31 09:13:26,209,5112,595,905.3,398,0,0,0,0,0,0,0,0,0,25,1,32,-0.1341,0.0215,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2278","M5",2022-04-28,1899-12-31 09:13:27,209,5113,596,905.3,398,0,0,0,0,0,0,0,0,0,25,1,33,-0.1253,-0.033,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2279","M5",2022-04-28,1899-12-31 09:13:28,209,5114,596,905.3,397,0,0,0,0,0,0,0,0,0,25,1,34,-0.1172,-0.0748,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2280","M5",2022-04-28,1899-12-31 09:13:29,209,5115,595,905.3,398,0,0,0,21,0,0,0,0,0,25,1,35,-0.1104,-0.1045,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2281","M5",2022-04-28,1899-12-31 09:13:30,209,5116,595,905.3,398,0,0,0,21,0,0,0,0,0,25,1,36,-0.1057,-0.1217,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
"2282","M5",2022-04-28,1899-12-31 09:13:31,209,5117,595,905.3,398,0,0,0,21,0,0,0,0,0,25,1,37,-0.0994,-0.1413,"20","2-","18","9-",2,"268+269",2022-04-28,3,NA,268,269,NA
