"","data_format","date","time","egmplotcode","RecNo","CO2 Ref","Atm_press","Flow_rate","H2O","H2O_temp","O2","Cod_err","Out_vltg","PAR","Tsoil","Tair","RH","Day","Month","Hour","Min","Ap_Code","sample_code","Data","Plot","Round","Sample_code1","Sample_code2"
"159","M5",2021-07-28,1899-12-31 09:12:19,2,1197,518,8955,399,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"160","M5",2021-07-28,1899-12-31 09:12:20,2,1198,520,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"161","M5",2021-07-28,1899-12-31 09:12:21,2,1199,521,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"162","M5",2021-07-28,1899-12-31 09:12:22,2,1200,522,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"163","M5",2021-07-28,1899-12-31 09:12:23,2,1201,523,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"164","M5",2021-07-28,1899-12-31 09:12:24,2,1202,525,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"165","M5",2021-07-28,1899-12-31 09:12:25,2,1203,527,8955,399,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"166","M5",2021-07-28,1899-12-31 09:12:26,2,1204,528,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"167","M5",2021-07-28,1899-12-31 09:12:27,2,1205,529,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"168","M5",2021-07-28,1899-12-31 09:12:28,2,1206,530,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"169","M5",2021-07-28,1899-12-31 09:12:29,2,1207,531,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"170","M5",2021-07-28,1899-12-31 09:12:30,2,1208,533,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"171","M5",2021-07-28,1899-12-31 09:12:31,2,1209,534,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"172","M5",2021-07-28,1899-12-31 09:12:32,2,1210,535,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"173","M5",2021-07-28,1899-12-31 09:12:33,2,1211,537,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"174","M5",2021-07-28,1899-12-31 09:12:34,2,1212,538,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"175","M5",2021-07-28,1899-12-31 09:12:35,2,1213,539,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"176","M5",2021-07-28,1899-12-31 09:12:36,2,1214,541,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"177","M5",2021-07-28,1899-12-31 09:12:37,2,1215,542,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"178","M5",2021-07-28,1899-12-31 09:12:38,2,1216,544,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"179","M5",2021-07-28,1899-12-31 09:12:39,2,1217,545,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"180","M5",2021-07-28,1899-12-31 09:12:40,2,1218,547,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"181","M5",2021-07-28,1899-12-31 09:12:41,2,1219,548,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"182","M5",2021-07-28,1899-12-31 09:12:42,2,1220,550,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"183","M5",2021-07-28,1899-12-31 09:12:43,2,1221,551,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"184","M5",2021-07-28,1899-12-31 09:12:44,2,1222,552,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"185","M5",2021-07-28,1899-12-31 09:12:45,2,1223,553,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"186","M5",2021-07-28,1899-12-31 09:12:46,2,1224,554,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"187","M5",2021-07-28,1899-12-31 09:12:47,2,1225,556,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"188","M5",2021-07-28,1899-12-31 09:12:48,2,1226,557,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"189","M5",2021-07-28,1899-12-31 09:12:49,2,1227,558,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"190","M5",2021-07-28,1899-12-31 09:12:50,2,1228,560,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"191","M5",2021-07-28,1899-12-31 09:12:51,2,1229,561,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"192","M5",2021-07-28,1899-12-31 09:12:52,2,1230,562,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"193","M5",2021-07-28,1899-12-31 09:12:53,2,1231,564,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"194","M5",2021-07-28,1899-12-31 09:12:54,2,1232,565,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"195","M5",2021-07-28,1899-12-31 09:12:55,2,1233,566,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"196","M5",2021-07-28,1899-12-31 09:12:56,2,1234,568,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"197","M5",2021-07-28,1899-12-31 09:12:57,2,1235,569,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"198","M5",2021-07-28,1899-12-31 09:12:58,2,1236,570,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"199","M5",2021-07-28,1899-12-31 09:12:59,2,1237,571,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","12",2,"457+456",2021-07-28,NA,1,457,456
"200","M5",2021-07-28,1899-12-31 09:13:00,2,1238,573,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"201","M5",2021-07-28,1899-12-31 09:13:01,2,1239,574,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"202","M5",2021-07-28,1899-12-31 09:13:02,2,1240,575,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"203","M5",2021-07-28,1899-12-31 09:13:03,2,1241,576,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"204","M5",2021-07-28,1899-12-31 09:13:04,2,1242,578,8954,400,0,0,0,20,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"205","R5",2021-07-28,1899-12-31 09:13:00,2,1238,573,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"206","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","M3",2021-07-28,1899-12-31 09:13:07,2,1245,581,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"208","M3",2021-07-28,1899-12-31 09:13:12,2,1250,587,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"457+456",2021-07-28,NA,1,457,456
"209","M3",2021-07-28,1899-12-31 09:13:17,3,1255,593,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"210","M3",2021-07-28,1899-12-31 09:13:22,3,1260,598,8954,400,0,0,0,25,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"211","M3",2021-07-28,1899-12-31 09:13:27,3,1265,587,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"212","M3",2021-07-28,1899-12-31 09:13:32,3,1270,583,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"213","M3",2021-07-28,1899-12-31 09:13:37,3,1275,579,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"214","M3",2021-07-28,1899-12-31 09:13:42,3,1280,573,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"215","M3",2021-07-28,1899-12-31 09:13:47,3,1285,569,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"216","M3",2021-07-28,1899-12-31 09:13:52,3,1290,565,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"217","M3",2021-07-28,1899-12-31 09:13:57,3,1295,562,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","13",2,"461+462",2021-07-28,NA,1,461,462
"218","M3",2021-07-28,1899-12-31 09:14:02,3,1300,559,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"219","M3",2021-07-28,1899-12-31 09:14:07,3,1305,556,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"220","M3",2021-07-28,1899-12-31 09:14:12,3,1310,555,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"221","M3",2021-07-28,1899-12-31 09:14:17,3,1315,552,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"222","Zero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","M3",2021-07-28,1899-12-31 09:14:48,3,1346,449,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"224","M3",2021-07-28,1899-12-31 09:14:53,3,1351,457,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"225","M3",2021-07-28,1899-12-31 09:14:58,3,1356,463,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","14",2,"461+462",2021-07-28,NA,1,461,462
"226","M3",2021-07-28,1899-12-31 09:15:03,3,1361,467,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"227","M3",2021-07-28,1899-12-31 09:15:08,3,1366,470,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"228","M3",2021-07-28,1899-12-31 09:15:13,3,1371,475,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"229","M3",2021-07-28,1899-12-31 09:15:18,3,1376,477,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"230","M3",2021-07-28,1899-12-31 09:15:23,3,1381,478,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"231","M3",2021-07-28,1899-12-31 09:15:28,3,1386,479,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"232","M3",2021-07-28,1899-12-31 09:15:33,3,1391,479,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"233","M3",2021-07-28,1899-12-31 09:15:38,3,1396,479,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"234","M3",2021-07-28,1899-12-31 09:15:43,3,1401,484,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"235","M3",2021-07-28,1899-12-31 09:15:48,3,1406,486,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"236","M3",2021-07-28,1899-12-31 09:15:53,3,1411,487,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"237","M3",2021-07-28,1899-12-31 09:15:58,3,1416,487,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","15",2,"461+462",2021-07-28,NA,1,461,462
"238","M3",2021-07-28,1899-12-31 09:16:03,3,1421,486,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"239","Start",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","M5",2021-07-28,1899-12-31 09:16:08,3,1426,488,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"241","M5",2021-07-28,1899-12-31 09:16:09,3,1427,488,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"242","M5",2021-07-28,1899-12-31 09:16:10,3,1428,488,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"243","M5",2021-07-28,1899-12-31 09:16:11,3,1429,488,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"244","M5",2021-07-28,1899-12-31 09:16:12,3,1430,488,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"245","M5",2021-07-28,1899-12-31 09:16:13,3,1431,489,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"246","M5",2021-07-28,1899-12-31 09:16:14,3,1432,489,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"247","M5",2021-07-28,1899-12-31 09:16:15,3,1433,489,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"248","M5",2021-07-28,1899-12-31 09:16:16,3,1434,490,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"249","M5",2021-07-28,1899-12-31 09:16:17,3,1435,490,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"250","M5",2021-07-28,1899-12-31 09:16:18,3,1436,490,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"251","M5",2021-07-28,1899-12-31 09:16:19,3,1437,490,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"252","M5",2021-07-28,1899-12-31 09:16:20,3,1438,490,8954,400,0,0,0,21,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"253","M5",2021-07-28,1899-12-31 09:16:21,3,1439,490,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"254","M5",2021-07-28,1899-12-31 09:16:22,3,1440,490,8954,400,0,0,0,21,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"255","M5",2021-07-28,1899-12-31 09:16:23,3,1441,491,8954,400,0,0,0,21,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"256","M5",2021-07-28,1899-12-31 09:16:24,3,1442,491,8954,400,0,0,0,21,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"257","M5",2021-07-28,1899-12-31 09:16:25,3,1443,491,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"258","M5",2021-07-28,1899-12-31 09:16:26,3,1444,491,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"259","M5",2021-07-28,1899-12-31 09:16:27,3,1445,491,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"260","M5",2021-07-28,1899-12-31 09:16:28,3,1446,491,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"261","M5",2021-07-28,1899-12-31 09:16:29,3,1447,492,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"262","M5",2021-07-28,1899-12-31 09:16:30,3,1448,492,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"263","M5",2021-07-28,1899-12-31 09:16:31,3,1449,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"264","M5",2021-07-28,1899-12-31 09:16:32,3,1450,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"265","M5",2021-07-28,1899-12-31 09:16:33,3,1451,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"266","M5",2021-07-28,1899-12-31 09:16:34,3,1452,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"267","M5",2021-07-28,1899-12-31 09:16:35,3,1453,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"268","M5",2021-07-28,1899-12-31 09:16:36,3,1454,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"269","M5",2021-07-28,1899-12-31 09:16:37,3,1455,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"270","M5",2021-07-28,1899-12-31 09:16:38,3,1456,492,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"271","M5",2021-07-28,1899-12-31 09:16:39,3,1457,492,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"272","M5",2021-07-28,1899-12-31 09:16:40,3,1458,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"273","M5",2021-07-28,1899-12-31 09:16:41,3,1459,492,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"274","M5",2021-07-28,1899-12-31 09:16:42,3,1460,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"275","M5",2021-07-28,1899-12-31 09:16:43,3,1461,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"276","M5",2021-07-28,1899-12-31 09:16:44,3,1462,492,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"277","M5",2021-07-28,1899-12-31 09:16:45,3,1463,493,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"278","M5",2021-07-28,1899-12-31 09:16:46,3,1464,493,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"279","M5",2021-07-28,1899-12-31 09:16:47,3,1465,493,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"280","M5",2021-07-28,1899-12-31 09:16:48,3,1466,493,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"281","M5",2021-07-28,1899-12-31 09:16:49,3,1467,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"282","M5",2021-07-28,1899-12-31 09:16:50,3,1468,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"283","M5",2021-07-28,1899-12-31 09:16:51,3,1469,494,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"284","M5",2021-07-28,1899-12-31 09:16:52,3,1470,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"285","M5",2021-07-28,1899-12-31 09:16:53,3,1471,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"286","M5",2021-07-28,1899-12-31 09:16:54,3,1472,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"287","M5",2021-07-28,1899-12-31 09:16:55,3,1473,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"288","M5",2021-07-28,1899-12-31 09:16:56,3,1474,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"289","M5",2021-07-28,1899-12-31 09:16:57,3,1475,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"290","M5",2021-07-28,1899-12-31 09:16:58,3,1476,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"291","M5",2021-07-28,1899-12-31 09:16:59,3,1477,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","16",2,"461+462",2021-07-28,NA,1,461,462
"292","M5",2021-07-28,1899-12-31 09:17:00,3,1478,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"293","M5",2021-07-28,1899-12-31 09:17:01,3,1479,494,8955,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"294","M5",2021-07-28,1899-12-31 09:17:02,3,1480,494,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"295","M5",2021-07-28,1899-12-31 09:17:03,3,1481,494,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"296","M5",2021-07-28,1899-12-31 09:17:04,3,1482,494,8955,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"297","M5",2021-07-28,1899-12-31 09:17:05,3,1483,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"298","M5",2021-07-28,1899-12-31 09:17:06,3,1484,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"299","M5",2021-07-28,1899-12-31 09:17:07,3,1485,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"300","M5",2021-07-28,1899-12-31 09:17:08,3,1486,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"301","M5",2021-07-28,1899-12-31 09:17:09,3,1487,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"302","M5",2021-07-28,1899-12-31 09:17:10,3,1488,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"303","M5",2021-07-28,1899-12-31 09:17:11,3,1489,495,8954,400,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"304","M5",2021-07-28,1899-12-31 09:17:12,3,1490,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"305","M5",2021-07-28,1899-12-31 09:17:13,3,1491,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"306","M5",2021-07-28,1899-12-31 09:17:14,3,1492,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"307","M5",2021-07-28,1899-12-31 09:17:15,3,1493,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"308","M5",2021-07-28,1899-12-31 09:17:16,3,1494,495,8954,401,0,0,0,20,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"309","R5",2021-07-28,1899-12-31 09:17:07,3,1485,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"310","End",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","M3",2021-07-28,1899-12-31 09:17:20,3,1498,496,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"312","M3",2021-07-28,1899-12-31 09:17:25,3,1503,496,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"313","M3",2021-07-28,1899-12-31 09:17:30,3,1508,496,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"314","M3",2021-07-28,1899-12-31 09:17:35,3,1513,494,8954,401,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
"315","M3",2021-07-28,1899-12-31 09:17:40,3,1518,493,8954,400,0,0,0,0,0,0,0,0,0,"28","07","09","17",2,"461+462",2021-07-28,NA,1,461,462
