"","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP"
"62","380","25-P6S4C4AA",29.5,27.3,27.8,30.2,99.1,1426,781.53,60,644.47,45.1942496493689,NA,"25","6","4","4","AA",10229.2551177022,64112.5641577362,62,"52_380_10_28",1.38333333333336,0.925940860215056,10,28,14,23,380,0,0.88821
"63","379","25-P6S4C2AA",26.1,25.2,25.2,27.5,98.3,2237.6,1423.05,96,814.55,36.402842331069,NA,"25","6","4","2","AA",9091.38413842623,52193.4887990692,63,"53_379_10_28",0.397802197802177,0.198979622824878,10,28,14,26,379,0,0.88821
"64","378","25-P6S4C1AA",22.4,22.6,20,19.2,99.1,1361.6,745.51,94,616.09,45.2475029377203,NA,"25","6","4","1","AA",7253.56291485758,34542.5262003479,64,"54_378_10_28",0,0.425978811607549,10,28,14,29,378,0,0.88821
"65","396","25-P6S5C1AA",28.3,30.7,29.3,28.8,101.7,2485.3,1349.7,97,1135.6,45.6926729167505,NA,"25","6","5","1","AA",10699.6768218212,68456.2638746268,65,"55_396_10_28",0,0.0106508875739648,10,28,14,34,396,0,0.88821
"66","397","25-P6S5C2AA",28.2,27.5,29.1,27.9,99.1,2709.7,1644.79,97,1064.91,39.2999225006458,NA,"25","6","5","2","AA",10018.9336820523,61788.9260576629,67,"57_397_10_28",0,0.574715037116154,10,28,14,40,397,0,0.88821
"67","398","25-P6S5C4AA",24.6,24.2,22.2,22.3,96.6,839.1,309.94,75,529.16,63.0628053867239,NA,"25","6","5","4","AA",7935.47498431516,41306.4334338905,68,"58_398_10_28",1.04615384615384,0.922165242165241,10,28,14,46,398,0,0.88821
"68","399","25-P6S5C1FS",22.3,23.9,22.7,22.8,101,1956.6,1212.41,100,744.19,38.0348563835224,NA,"25","6","5","1","FS",8099.72203987098,41690.6224646894,69,"59_399_10_28",0.413186813186804,0.194754242891782,10,28,14,49,399,0,0.88821
"69","400","25-P6S5C2FS",21.7,23.3,22.6,23.3,101.6,1415,967.83,98,447.17,31.6021201413428,NA,"25","6","5","2","FS",8064.79439721074,41210.2798856393,70,"60_400_10_28",0,0.736526584027983,10,28,14,52,400,0,0.88821
"70","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,71,"61_324_10_28",0.354625550660782,0.746336126227278,10,28,15,4,324,0,0.88821
"71","324","25-P6S1C1AA",23.7,23,25.2,25.3,100.6,1799.5,1011.73,95,787.77,43.7771603223118,NA,"25","6","1","1","AA",8609.1741609912,46679.007166476,72,"0_324_10_28",0,1,10,28,15,5,324,0,0.88821
"72","325","25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,"25","6","1","2","AA",9975.50711725815,61209.9283717614,73,"62_325_10_28",0.680798004987527,0.89211770573566,10,28,15,9,325,0,0.88821
"73","325","25-P6S1C2AA",28,27.2,28.3,28.5,99.4,2221.5,1314.16,95,907.34,40.8435741616025,NA,"25","6","1","2","AA",9975.50711725815,61209.9283717614,74,"0_325_10_28",0.807692307692283,0.942307692307678,10,28,15,10,325,0,0.88821
"74","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,75,"0_326_10_28",0,0.826042983565101,10,28,15,13,326,0,0.88821
"75","326","25-P6S1C4AA",27.2,24.5,26,25.3,100.2,2115.3,845.43,50,1269.87,60.0326194865977,NA,"25","6","1","4","AA",9147.3361692845,52181.2229087022,76,"63_326_10_28",1.27380952380951,0.898172118929945,10,28,15,13,326,0,0.88821
"76","327","25-P6S1C1FS",23.1,23.3,24,23.5,100.3,1883.7,1202.63,96,681.07,36.1559696342305,NA,"25","6","1","1","FS",8262.78758241054,43413.2083093844,77,"64_327_10_28",0.164835164835169,0.203619909502261,10,28,15,16,327,0,0.88821
"77","328","25-P6S1C2FS",22.5,23.3,22,23.6,99.9,1458,928.2,70,529.8,36.3374485596708,NA,"25","6","1","2","FS",7991.51360458257,40966.4632359887,78,"65_328_10_28",0,0.0408810278658431,10,28,15,19,328,0,0.88821
"78","329","25-P6S1C4FS",27,27.7,21.5,22.5,99.6,1811.9,508.98,60,1302.92,71.9090457530769,NA,"25","6","1","4","FS",8691.28467577007,47814.7158181952,79,"66_329_10_28",0.676923076923069,0.848515205724502,10,28,15,22,329,0,0.88821
"79","342","25-P6S2C1AA",25,25.2,24.3,23.1,99.7,1871.6,1011.02,97,860.58,45.9809788416328,NA,"25","6","2","1","AA",8578.63697505157,46631.9763463545,80,"67_342_10_28",0,0.401051375168245,10,28,15,43,342,0,0.88821
"80","343","25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.0615077715901,NA,"25","6","2","2","AA",7238.1123460381,34079.3108644968,81,"68_343_10_28",0.937888198757758,0.869988083439254,10,28,15,46,343,0,0.88821
"81","344","25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154025128,NA,"25","6","2","4","AA",6424.44812906392,27579.5537809062,82,"69_344_10_28",1.03736263736264,0.810654246415835,10,28,15,51,344,0,0.88821
"82","345","25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.3370092633436,NA,"25","6","2","1","FS",6777.02428820783,30653.3943891798,83,"70_345_10_28",2.61758241758241,0.947621894801538,10,28,15,56,345,0,0.88821
"83","346","25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.7033977265669,NA,"25","6","2","2","FS",8425.60982297308,44924.9015917879,84,"0_346_10_28",NA,0,10,28,16,5,346,0,0.88821
